Telledata: Rådata;;;;;Felt 1,3;Fra Åsane Senter;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 2,4,6;Til Åsane Senter;;;
Tellepunkt: 1204350 - ÅSAMYRENE FV267;;;;;;;;
FV 267 Hp: 2 Km: 4660;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
12.10.2016;08:00;2;125;112;4;4;5;0
12.10.2016;08:00;3;95;71;4;5;10;5
12.10.2016;08:00;4;143;127;4;10;0;2
12.10.2016;08:00;6;15;0;0;4;8;3
12.10.2016;09:00;1;64;53;4;3;2;2
12.10.2016;09:00;2;112;97;5;4;4;2
12.10.2016;09:00;3;92;65;6;9;5;7
12.10.2016;09:00;4;149;137;2;4;3;3
12.10.2016;09:00;6;9;0;0;2;3;4
12.10.2016;10:00;1;65;56;6;2;1;0
12.10.2016;10:00;2;94;84;3;2;3;2
12.10.2016;10:00;3;148;122;5;8;6;7
12.10.2016;10:00;4;178;162;4;9;2;1
12.10.2016;10:00;6;14;0;0;3;7;4
12.10.2016;11:00;1;82;74;3;3;2;0
12.10.2016;11:00;2;118;104;8;3;3;0
12.10.2016;11:00;3;252;224;5;10;6;7
12.10.2016;11:00;4;319;298;8;10;2;1
12.10.2016;11:00;6;8;1;0;1;1;5
12.10.2016;12:00;1;103;97;2;3;1;0
12.10.2016;12:00;2;161;152;4;4;0;1
12.10.2016;12:00;3;364;328;9;12;6;9
12.10.2016;12:00;4;375;349;9;15;1;1
12.10.2016;12:00;6;14;1;0;1;7;5
12.10.2016;13:00;1;146;135;3;6;1;1
12.10.2016;13:00;2;154;141;5;6;2;0
12.10.2016;13:00;3;429;395;10;10;8;6
12.10.2016;13:00;4;391;374;9;8;0;0
12.10.2016;13:00;6;9;0;0;2;2;5
12.10.2016;14:00;1;131;116;3;9;2;1
12.10.2016;14:00;2;173;158;7;6;2;0
12.10.2016;14:00;3;449;414;5;17;7;6
12.10.2016;14:00;4;424;397;8;14;4;1
12.10.2016;14:00;6;9;2;0;1;2;4
12.10.2016;15:00;1;215;199;6;7;2;1
12.10.2016;15:00;2;163;152;4;4;2;1
12.10.2016;15:00;3;522;477;10;20;8;7
12.10.2016;15:00;4;372;356;7;6;2;1
12.10.2016;15:00;6;16;2;0;1;8;5
12.10.2016;16:00;1;317;296;10;6;3;2
12.10.2016;16:00;2;216;201;5;7;0;3
12.10.2016;16:00;3;565;526;11;13;8;7
12.10.2016;16:00;4;375;358;8;8;1;0
12.10.2016;16:00;6;16;1;0;2;8;5
12.10.2016;17:00;1;251;237;6;6;2;0
12.10.2016;17:00;2;187;175;3;5;2;2
12.10.2016;17:00;3;494;467;6;7;8;6
12.10.2016;17:00;4;396;388;6;2;0;0
12.10.2016;17:00;6;12;1;0;1;5;5
12.10.2016;18:00;1;193;185;3;4;1;0
12.10.2016;18:00;2;146;138;2;4;2;0
12.10.2016;18:00;3;437;408;5;10;8;6
12.10.2016;18:00;4;420;405;6;5;4;0
12.10.2016;18:00;6;14;0;0;1;8;5
12.10.2016;19:00;1;147;145;1;1;0;0
12.10.2016;19:00;2;174;166;3;4;1;0
12.10.2016;19:00;3;470;441;4;9;8;8
12.10.2016;19:00;4;428;412;6;10;0;0
12.10.2016;19:00;6;8;1;0;0;2;5
12.10.2016;20:00;1;153;149;1;2;1;0
12.10.2016;20:00;2;122;117;2;3;0;0
12.10.2016;20:00;3;395;369;7;7;6;6
12.10.2016;20:00;4;324;313;2;6;2;1
12.10.2016;20:00;6;8;1;0;1;2;4
12.10.2016;21:00;1;139;135;3;0;1;0
12.10.2016;21:00;2;88;87;0;0;1;0
12.10.2016;21:00;3;316;301;0;3;6;6
12.10.2016;21:00;4;186;174;1;6;5;0
12.10.2016;21:00;6;2;0;0;1;1;0
12.10.2016;22:00;1;83;81;1;0;1;0
12.10.2016;22:00;2;64;61;0;2;1;0
12.10.2016;22:00;3;168;157;1;2;4;4
12.10.2016;22:00;4;76;72;0;0;3;1
12.10.2016;22:00;6;5;1;0;1;1;2
12.10.2016;23:00;1;47;45;1;1;0;0
12.10.2016;23:00;2;25;23;0;0;2;0
12.10.2016;23:00;3;66;59;1;0;3;3
12.10.2016;23:00;4;28;23;1;2;2;0
12.10.2016;23:00;6;4;0;0;1;0;3
12.10.2016;24:00;1;18;17;0;0;1;0
12.10.2016;24:00;2;17;14;1;1;1;0
12.10.2016;24:00;3;26;20;0;1;2;3
12.10.2016;24:00;4;18;16;0;1;1;0
12.10.2016;24:00;6;2;0;0;1;0;1
13.10.2016;01:00;1;7;6;0;0;1;0
13.10.2016;01:00;2;5;5;0;0;0;0
13.10.2016;01:00;3;13;8;0;0;2;3
13.10.2016;01:00;4;8;7;0;0;0;1
13.10.2016;01:00;6;2;1;0;0;0;1
13.10.2016;02:00;1;5;5;0;0;0;0
13.10.2016;02:00;2;3;3;0;0;0;0
13.10.2016;02:00;3;5;3;0;0;0;2
13.10.2016;02:00;4;3;3;0;0;0;0
13.10.2016;02:00;6;0;0;0;0;0;0
13.10.2016;03:00;1;0;0;0;0;0;0
13.10.2016;03:00;2;2;2;0;0;0;0
13.10.2016;03:00;3;5;4;1;0;0;0
13.10.2016;03:00;4;2;2;0;0;0;0
13.10.2016;03:00;6;0;0;0;0;0;0
13.10.2016;04:00;1;2;2;0;0;0;0
13.10.2016;04:00;2;0;0;0;0;0;0
13.10.2016;04:00;3;2;1;1;0;0;0
13.10.2016;04:00;4;1;1;0;0;0;0
13.10.2016;04:00;6;0;0;0;0;0;0
13.10.2016;05:00;1;6;5;0;0;0;1
13.10.2016;05:00;2;7;6;1;0;0;0
13.10.2016;05:00;3;5;5;0;0;0;0
13.10.2016;05:00;4;4;3;0;1;0;0
13.10.2016;05:00;6;0;0;0;0;0;0
13.10.2016;06:00;1;11;9;0;1;0;1
13.10.2016;06:00;2;6;3;0;1;1;1
13.10.2016;06:00;3;9;6;1;0;2;0
13.10.2016;06:00;4;11;7;0;2;1;1
13.10.2016;06:00;6;2;0;0;0;2;0
13.10.2016;07:00;1;30;24;1;4;1;0
13.10.2016;07:00;2;57;48;0;5;3;1
13.10.2016;07:00;3;47;35;0;3;7;2
13.10.2016;07:00;4;65;58;2;4;1;0
13.10.2016;07:00;6;14;3;0;1;6;4
13.10.2016;08:00;1;73;63;6;3;1;0
13.10.2016;08:00;2;132;119;5;3;4;1
13.10.2016;08:00;3;93;68;5;7;9;4
13.10.2016;08:00;4;138;124;5;3;4;2
13.10.2016;08:00;6;15;0;0;4;7;4
13.10.2016;09:00;1;54;44;4;4;1;1
13.10.2016;09:00;2;127;117;3;5;2;0
13.10.2016;09:00;3;115;89;7;9;5;5
13.10.2016;09:00;4;117;108;4;3;1;1
13.10.2016;09:00;6;14;0;0;1;8;5
13.10.2016;10:00;1;62;49;8;4;1;0
13.10.2016;10:00;2;111;98;6;3;4;0
13.10.2016;10:00;3;177;152;9;4;6;6
13.10.2016;10:00;4;190;175;6;8;0;1
13.10.2016;10:00;6;14;0;0;1;7;6
13.10.2016;11:00;1;125;109;8;8;0;0
13.10.2016;11:00;2;168;142;9;11;2;4
13.10.2016;11:00;3;269;233;10;13;7;6
13.10.2016;11:00;4;317;294;10;11;2;0
13.10.2016;11:00;6;9;0;0;1;1;7
13.10.2016;12:00;1;128;106;11;9;1;1
13.10.2016;12:00;2;177;166;4;5;2;0
13.10.2016;12:00;3;366;334;9;9;7;7
13.10.2016;12:00;4;442;416;13;10;0;3
13.10.2016;12:00;6;10;1;0;0;6;3
13.10.2016;13:00;1;175;158;8;7;2;0
13.10.2016;13:00;2;202;194;6;1;1;0
13.10.2016;13:00;3;422;387;11;12;6;6
13.10.2016;13:00;4;439;408;16;12;2;1
13.10.2016;13:00;6;8;0;0;1;4;3
13.10.2016;14:00;1;177;159;6;10;1;1
13.10.2016;14:00;2;187;177;4;4;0;2
13.10.2016;14:00;3;455;422;8;8;9;8
13.10.2016;14:00;4;411;395;10;5;1;0
13.10.2016;14:00;6;14;1;0;2;5;6
13.10.2016;15:00;1;215;187;14;12;2;0
13.10.2016;15:00;2;179;169;2;7;1;0
13.10.2016;15:00;3;531;489;11;17;7;7
13.10.2016;15:00;4;444;420;10;10;4;0
13.10.2016;15:00;6;11;1;0;0;4;6
13.10.2016;16:00;1;316;296;5;10;2;3
13.10.2016;16:00;2;216;203;8;4;0;1
13.10.2016;16:00;3;550;505;10;19;9;7
13.10.2016;16:00;4;389;371;6;9;2;1
13.10.2016;16:00;6;17;2;0;1;8;6
13.10.2016;17:00;1;287;274;2;7;2;2
13.10.2016;17:00;2;208;191;6;6;3;2
13.10.2016;17:00;3;502;474;3;7;8;10
13.10.2016;17:00;4;365;353;3;6;2;1
13.10.2016;17:00;6;14;0;0;2;6;6
13.10.2016;18:00;1;217;204;8;4;1;0
13.10.2016;18:00;2;160;150;5;3;2;0
13.10.2016;18:00;3;465;439;3;8;6;9
13.10.2016;18:00;4;413;395;8;7;2;1
13.10.2016;18:00;6;12;0;0;0;5;7
13.10.2016;19:00;1;177;168;2;7;0;0
13.10.2016;19:00;2;171;161;2;6;2;0
13.10.2016;19:00;3;448;428;3;5;6;6
13.10.2016;19:00;4;422;408;5;7;1;1
13.10.2016;19:00;6;7;2;0;1;1;3
13.10.2016;20:00;1;129;122;2;4;1;0
13.10.2016;20:00;2;150;147;0;3;0;0
13.10.2016;20:00;3;380;357;5;5;6;7
13.10.2016;20:00;4;314;306;0;4;3;1
13.10.2016;20:00;6;7;0;0;2;1;4
13.10.2016;21:00;1;122;119;2;0;1;0
13.10.2016;21:00;2;66;62;0;1;2;1
13.10.2016;21:00;3;308;288;1;5;7;7
13.10.2016;21:00;4;213;204;1;3;4;1
13.10.2016;21:00;6;3;0;0;0;0;3
13.10.2016;22:00;1;75;73;0;1;1;0
13.10.2016;22:00;2;42;39;0;1;2;0
13.10.2016;22:00;3;183;172;1;0;5;5
13.10.2016;22:00;4;70;67;1;1;1;0
13.10.2016;22:00;6;4;0;0;0;1;3
13.10.2016;23:00;1;41;39;1;0;1;0
13.10.2016;23:00;2;32;30;0;0;2;0
13.10.2016;23:00;3;70;64;0;1;2;3
13.10.2016;23:00;4;45;40;0;1;3;1
13.10.2016;23:00;6;2;0;0;0;0;2
13.10.2016;24:00;1;27;25;1;0;1;0
13.10.2016;24:00;2;10;10;0;0;0;0
13.10.2016;24:00;3;21;15;0;2;1;3
13.10.2016;24:00;4;13;10;0;1;1;1
13.10.2016;24:00;6;3;0;0;0;2;1
14.10.2016;01:00;1;12;11;0;0;1;0
14.10.2016;01:00;2;3;2;0;1;0;0
14.10.2016;01:00;3;11;5;0;1;2;3
14.10.2016;01:00;4;11;8;2;0;0;1
14.10.2016;01:00;6;1;0;0;0;0;1
14.10.2016;02:00;1;2;2;0;0;0;0
14.10.2016;02:00;2;2;2;0;0;0;0
14.10.2016;02:00;3;7;5;0;0;0;2
14.10.2016;02:00;4;3;3;0;0;0;0
14.10.2016;02:00;6;0;0;0;0;0;0
14.10.2016;03:00;1;2;2;0;0;0;0
14.10.2016;03:00;2;0;0;0;0;0;0
14.10.2016;03:00;3;6;4;1;0;0;1
14.10.2016;03:00;4;4;3;1;0;0;0
14.10.2016;03:00;6;0;0;0;0;0;0
14.10.2016;04:00;1;2;1;1;0;0;0
14.10.2016;04:00;2;1;1;0;0;0;0
14.10.2016;04:00;3;2;1;1;0;0;0
14.10.2016;04:00;4;3;2;1;0;0;0
14.10.2016;04:00;6;0;0;0;0;0;0
14.10.2016;05:00;1;3;2;0;1;0;0
14.10.2016;05:00;2;1;1;0;0;0;0
14.10.2016;05:00;3;8;8;0;0;0;0
14.10.2016;05:00;4;4;3;0;1;0;0
14.10.2016;05:00;6;0;0;0;0;0;0
14.10.2016;06:00;1;7;6;0;0;1;0
14.10.2016;06:00;2;12;6;0;2;2;2
14.10.2016;06:00;3;11;8;1;0;2;0
14.10.2016;06:00;4;11;9;0;1;1;0
14.10.2016;06:00;6;1;0;0;0;1;0
14.10.2016;07:00;1;38;34;1;2;1;0
14.10.2016;07:00;2;55;43;2;3;7;0
14.10.2016;07:00;3;45;30;2;4;8;1
14.10.2016;07:00;4;65;56;1;4;2;2
14.10.2016;07:00;6;13;1;2;3;5;2
14.10.2016;08:00;1;58;42;7;5;2;2
14.10.2016;08:00;2;104;94;5;4;1;0
14.10.2016;08:00;3;80;55;4;9;7;5
14.10.2016;08:00;4;134;115;3;10;5;1
14.10.2016;08:00;6;13;2;0;2;3;6
14.10.2016;09:00;1;57;43;6;6;1;1
14.10.2016;09:00;2;80;72;4;3;1;0
14.10.2016;09:00;3;105;74;5;12;7;7
14.10.2016;09:00;4;160;140;4;12;1;3
14.10.2016;09:00;6;12;1;0;2;6;3
14.10.2016;10:00;1;81;65;7;7;1;1
14.10.2016;10:00;2;100;79;9;7;3;2
14.10.2016;10:00;3;155;122;6;12;7;8
14.10.2016;10:00;4;195;171;9;12;1;2
14.10.2016;10:00;6;12;1;0;1;4;6
14.10.2016;11:00;1;112;99;5;7;1;0
14.10.2016;11:00;2;151;139;2;8;1;1
14.10.2016;11:00;3;263;225;8;13;9;8
14.10.2016;11:00;4;333;307;11;11;3;1
14.10.2016;11:00;6;10;0;0;1;4;5
14.10.2016;12:00;1;152;132;8;10;1;1
14.10.2016;12:00;2;176;167;1;7;0;1
14.10.2016;12:00;3;407;372;6;12;7;10
14.10.2016;12:00;4;449;426;12;10;0;1
14.10.2016;12:00;6;14;0;0;0;8;6
14.10.2016;13:00;1;171;157;7;6;1;0
14.10.2016;13:00;2;201;192;5;2;2;0
14.10.2016;13:00;3;503;459;14;14;9;7
14.10.2016;13:00;4;571;536;15;19;1;0
14.10.2016;13:00;6;11;1;0;0;3;7
14.10.2016;14:00;1;183;164;8;7;3;1
14.10.2016;14:00;2;212;206;1;5;0;0
14.10.2016;14:00;3;592;553;11;13;7;8
14.10.2016;14:00;4;471;449;12;4;3;3
14.10.2016;14:00;6;15;1;0;1;7;6
14.10.2016;15:00;1;253;227;6;16;3;1
14.10.2016;15:00;2;190;179;4;5;0;2
14.10.2016;15:00;3;558;515;12;17;7;7
14.10.2016;15:00;4;482;462;7;11;2;0
14.10.2016;15:00;6;16;2;0;1;7;6
14.10.2016;16:00;1;374;352;10;7;4;1
14.10.2016;16:00;2;219;202;2;12;2;1
14.10.2016;16:00;3;591;546;10;16;11;8
14.10.2016;16:00;4;481;465;6;7;0;3
14.10.2016;16:00;6;16;2;0;1;7;6
14.10.2016;17:00;1;284;265;9;7;2;1
14.10.2016;17:00;2;204;188;6;7;3;0
14.10.2016;17:00;3;543;512;4;11;9;7
14.10.2016;17:00;4;417;404;6;5;1;1
14.10.2016;17:00;6;13;2;0;1;4;6
14.10.2016;18:00;1;203;196;2;3;2;0
14.10.2016;18:00;2;171;155;6;6;4;0
14.10.2016;18:00;3;483;450;10;10;6;7
14.10.2016;18:00;4;436;417;5;9;4;1
14.10.2016;18:00;6;10;1;0;0;5;4
14.10.2016;19:00;1;141;136;1;3;1;0
14.10.2016;19:00;2;155;149;0;4;2;0
14.10.2016;19:00;3;412;393;4;3;7;5
14.10.2016;19:00;4;350;341;2;7;0;0
14.10.2016;19:00;6;9;1;0;0;4;4
14.10.2016;20:00;1;116;114;0;1;1;0
14.10.2016;20:00;2;122;116;1;1;4;0
14.10.2016;20:00;3;332;314;3;3;6;6
14.10.2016;20:00;4;265;260;1;4;0;0
14.10.2016;20:00;6;7;0;0;1;2;4
14.10.2016;21:00;1;85;83;1;0;1;0
14.10.2016;21:00;2;55;52;1;1;1;0
14.10.2016;21:00;3;254;239;0;5;4;6
14.10.2016;21:00;4;140;135;2;1;2;0
14.10.2016;21:00;6;7;0;0;0;3;4
14.10.2016;22:00;1;61;59;1;0;1;0
14.10.2016;22:00;2;46;43;1;0;2;0
14.10.2016;22:00;3;158;146;2;1;5;4
14.10.2016;22:00;4;57;52;2;0;2;1
14.10.2016;22:00;6;5;0;0;0;2;3
14.10.2016;23:00;1;28;27;0;0;1;0
14.10.2016;23:00;2;28;25;0;0;3;0
14.10.2016;23:00;3;67;60;0;0;4;3
14.10.2016;23:00;4;30;27;0;1;1;1
14.10.2016;23:00;6;2;0;0;0;0;2
14.10.2016;24:00;1;27;26;0;0;1;0
14.10.2016;24:00;2;15;13;0;0;2;0
14.10.2016;24:00;3;27;21;0;1;2;3
14.10.2016;24:00;4;14;11;0;0;1;2
14.10.2016;24:00;6;1;0;0;0;0;1
15.10.2016;01:00;1;14;13;0;0;1;0
15.10.2016;01:00;2;16;14;0;0;2;0
15.10.2016;01:00;3;16;9;0;2;2;3
15.10.2016;01:00;4;19;16;0;1;0;2
15.10.2016;01:00;6;1;0;0;0;0;1
15.10.2016;02:00;1;15;14;0;1;0;0
15.10.2016;02:00;2;7;7;0;0;0;0
15.10.2016;02:00;3;11;7;0;0;2;2
15.10.2016;02:00;4;10;10;0;0;0;0
15.10.2016;02:00;6;0;0;0;0;0;0
15.10.2016;03:00;1;6;6;0;0;0;0
15.10.2016;03:00;2;3;3;0;0;0;0
15.10.2016;03:00;3;8;7;0;0;0;1
15.10.2016;03:00;4;10;10;0;0;0;0
15.10.2016;03:00;6;0;0;0;0;0;0
15.10.2016;04:00;1;7;7;0;0;0;0
15.10.2016;04:00;2;4;4;0;0;0;0
15.10.2016;04:00;3;8;3;1;0;3;1
15.10.2016;04:00;4;5;5;0;0;0;0
15.10.2016;04:00;6;0;0;0;0;0;0
15.10.2016;05:00;1;2;2;0;0;0;0
15.10.2016;05:00;2;2;2;0;0;0;0
15.10.2016;05:00;3;6;4;1;0;0;1
15.10.2016;05:00;4;4;4;0;0;0;0
15.10.2016;05:00;6;0;0;0;0;0;0
15.10.2016;06:00;1;6;5;0;1;0;0
15.10.2016;06:00;2;4;3;0;0;0;1
15.10.2016;06:00;3;3;3;0;0;0;0
15.10.2016;06:00;4;3;1;0;1;1;0
15.10.2016;06:00;6;0;0;0;0;0;0
15.10.2016;07:00;1;5;5;0;0;0;0
15.10.2016;07:00;2;9;6;0;1;2;0
15.10.2016;07:00;3;5;2;0;1;1;1
15.10.2016;07:00;4;8;4;0;1;1;2
15.10.2016;07:00;6;0;0;0;0;0;0
15.10.2016;08:00;1;13;12;0;1;0;0
15.10.2016;08:00;2;13;12;0;0;0;1
15.10.2016;08:00;3;19;12;1;2;2;2
15.10.2016;08:00;4;18;15;1;1;1;0
15.10.2016;08:00;6;3;0;0;1;1;1
15.10.2016;09:00;1;17;14;0;2;1;0
15.10.2016;09:00;2;24;22;1;0;1;0
15.10.2016;09:00;3;30;23;1;1;3;2
15.10.2016;09:00;4;32;28;0;1;1;2
15.10.2016;09:00;6;2;0;0;1;0;1
15.10.2016;10:00;1;35;30;0;3;1;1
15.10.2016;10:00;2;74;69;2;3;0;0
15.10.2016;10:00;3;83;71;1;2;6;3
15.10.2016;10:00;4;146;143;0;1;1;1
15.10.2016;10:00;6;7;0;0;0;5;2
15.10.2016;11:00;1;75;69;1;4;1;0
15.10.2016;11:00;2;112;105;3;2;1;1
15.10.2016;11:00;3;218;205;2;3;5;3
15.10.2016;11:00;4;328;318;1;8;0;1
15.10.2016;11:00;6;9;0;0;1;4;4
15.10.2016;12:00;1;160;149;4;6;0;1
15.10.2016;12:00;2;167;162;2;3;0;0
15.10.2016;12:00;3;365;342;4;6;8;5
15.10.2016;12:00;4;469;459;5;3;1;1
15.10.2016;12:00;6;10;2;0;1;2;5
15.10.2016;13:00;1;174;162;7;4;1;0
15.10.2016;13:00;2;224;212;5;6;1;0
15.10.2016;13:00;3;460;443;3;5;3;6
15.10.2016;13:00;4;602;589;8;4;1;0
15.10.2016;13:00;6;11;2;0;1;3;5
15.10.2016;14:00;1;207;198;2;6;0;1
15.10.2016;14:00;2;208;197;7;3;0;1
15.10.2016;14:00;3;561;530;10;9;6;6
15.10.2016;14:00;4;608;593;11;3;0;1
15.10.2016;14:00;6;13;1;0;0;7;5
15.10.2016;15:00;1;219;207;5;6;1;0
15.10.2016;15:00;2;237;230;2;5;0;0
15.10.2016;15:00;3;618;599;3;5;4;7
15.10.2016;15:00;4;640;621;12;3;4;0
15.10.2016;15:00;6;8;0;0;2;1;5
15.10.2016;16:00;1;216;206;4;6;0;0
15.10.2016;16:00;2;207;197;3;5;1;1
15.10.2016;16:00;3;615;583;8;8;10;6
15.10.2016;16:00;4;546;531;2;8;4;1
15.10.2016;16:00;6;8;0;0;0;2;6
15.10.2016;17:00;1;196;191;4;0;1;0
15.10.2016;17:00;2;170;159;4;6;1;0
15.10.2016;17:00;3;526;508;3;5;4;6
15.10.2016;17:00;4;451;443;4;2;1;1
15.10.2016;17:00;6;6;2;0;1;1;2
15.10.2016;18:00;1;151;149;1;1;0;0
15.10.2016;18:00;2;145;144;0;1;0;0
15.10.2016;18:00;3;468;450;6;2;4;6
15.10.2016;18:00;4;376;368;4;3;1;0
15.10.2016;18:00;6;8;1;0;0;2;5
15.10.2016;19:00;1;119;116;2;0;1;0
15.10.2016;19:00;2;101;100;0;0;1;0
15.10.2016;19:00;3;299;286;2;3;3;5
15.10.2016;19:00;4;129;122;1;6;0;0
15.10.2016;19:00;6;6;0;0;1;2;3
15.10.2016;20:00;1;56;55;0;1;0;0
15.10.2016;20:00;2;58;56;1;0;1;0
15.10.2016;20:00;3;106;97;1;3;2;3
15.10.2016;20:00;4;93;89;0;1;3;0
15.10.2016;20:00;6;2;0;0;0;0;2
15.10.2016;21:00;1;41;40;0;0;1;0
15.10.2016;21:00;2;36;35;0;1;0;0
15.10.2016;21:00;3;85;78;1;1;2;3
15.10.2016;21:00;4;56;54;0;0;2;0
15.10.2016;21:00;6;1;0;0;0;0;1
15.10.2016;22:00;1;24;23;0;0;1;0
15.10.2016;22:00;2;32;30;0;0;2;0
15.10.2016;22:00;3;46;39;0;0;3;4
15.10.2016;22:00;4;38;33;0;3;2;0
15.10.2016;22:00;6;4;0;0;1;0;3
15.10.2016;23:00;1;26;24;2;0;0;0
15.10.2016;23:00;2;24;23;0;0;1;0
15.10.2016;23:00;3;41;34;0;3;1;3
15.10.2016;23:00;4;28;24;0;1;2;1
15.10.2016;23:00;6;2;1;0;0;0;1
15.10.2016;24:00;1;15;14;0;0;1;0
15.10.2016;24:00;2;19;17;0;1;1;0
15.10.2016;24:00;3;28;22;0;2;1;3
15.10.2016;24:00;4;20;17;0;0;1;2
15.10.2016;24:00;6;1;0;0;0;1;0
16.10.2016;01:00;1;18;17;0;0;1;0
16.10.2016;01:00;2;15;14;0;0;1;0
16.10.2016;01:00;3;24;19;0;2;1;2
16.10.2016;01:00;4;14;11;0;1;0;2
16.10.2016;01:00;6;1;0;0;0;0;1
16.10.2016;02:00;1;22;21;0;0;1;0
16.10.2016;02:00;2;9;9;0;0;0;0
16.10.2016;02:00;3;13;10;0;0;2;1
16.10.2016;02:00;4;7;7;0;0;0;0
16.10.2016;02:00;6;0;0;0;0;0;0
16.10.2016;03:00;1;8;8;0;0;0;0
16.10.2016;03:00;2;6;5;0;0;0;1
16.10.2016;03:00;3;18;16;0;1;0;1
16.10.2016;03:00;4;10;10;0;0;0;0
16.10.2016;03:00;6;0;0;0;0;0;0
16.10.2016;04:00;1;8;8;0;0;0;0
16.10.2016;04:00;2;5;4;0;0;0;1
16.10.2016;04:00;3;13;8;1;1;2;1
16.10.2016;04:00;4;5;4;1;0;0;0
16.10.2016;04:00;6;0;0;0;0;0;0
16.10.2016;05:00;1;6;5;0;1;0;0
16.10.2016;05:00;2;6;6;0;0;0;0
16.10.2016;05:00;3;8;6;0;0;0;2
16.10.2016;05:00;4;4;4;0;0;0;0
16.10.2016;05:00;6;0;0;0;0;0;0
16.10.2016;06:00;1;5;5;0;0;0;0
16.10.2016;06:00;2;3;3;0;0;0;0
16.10.2016;06:00;3;1;1;0;0;0;0
16.10.2016;06:00;4;3;3;0;0;0;0
16.10.2016;06:00;6;0;0;0;0;0;0
16.10.2016;07:00;1;4;4;0;0;0;0
16.10.2016;07:00;2;6;3;0;0;2;1
16.10.2016;07:00;3;3;3;0;0;0;0
16.10.2016;07:00;4;4;2;0;0;1;1
16.10.2016;07:00;6;0;0;0;0;0;0
16.10.2016;08:00;1;14;12;0;1;1;0
16.10.2016;08:00;2;11;11;0;0;0;0
16.10.2016;08:00;3;13;7;0;1;2;3
16.10.2016;08:00;4;7;5;0;1;1;0
16.10.2016;08:00;6;2;0;0;0;0;2
16.10.2016;09:00;1;5;5;0;0;0;0
16.10.2016;09:00;2;5;2;0;1;2;0
16.10.2016;09:00;3;4;3;0;0;0;1
16.10.2016;09:00;4;12;10;0;0;1;1
16.10.2016;09:00;6;2;0;0;0;1;1
16.10.2016;10:00;1;12;12;0;0;0;0
16.10.2016;10:00;2;19;19;0;0;0;0
16.10.2016;10:00;3;29;23;0;0;3;3
16.10.2016;10:00;4;21;20;1;0;0;0
16.10.2016;10:00;6;4;1;0;0;1;2
16.10.2016;11:00;1;28;27;0;0;1;0
16.10.2016;11:00;2;39;37;0;0;1;1
16.10.2016;11:00;3;39;36;0;0;2;1
16.10.2016;11:00;4;76;72;1;2;1;0
16.10.2016;11:00;6;3;0;0;0;2;1
16.10.2016;12:00;1;43;42;0;0;1;0
16.10.2016;12:00;2;54;51;1;0;1;1
16.10.2016;12:00;3;82;74;0;3;2;3
16.10.2016;12:00;4;84;80;0;2;2;0
16.10.2016;12:00;6;4;1;0;0;0;3
16.10.2016;13:00;1;58;57;0;0;1;0
16.10.2016;13:00;2;73;70;0;1;2;0
16.10.2016;13:00;3;157;149;0;1;2;5
16.10.2016;13:00;4;94;89;1;1;1;2
16.10.2016;13:00;6;2;0;0;0;0;2
16.10.2016;14:00;1;66;63;2;0;1;0
16.10.2016;14:00;2;91;89;0;0;2;0
16.10.2016;14:00;3;120;114;0;2;2;2
16.10.2016;14:00;4;126;120;4;1;0;1
16.10.2016;14:00;6;4;0;0;0;2;2
16.10.2016;15:00;1;101;96;2;2;1;0
16.10.2016;15:00;2;117;112;3;1;1;0
16.10.2016;15:00;3;144;135;3;1;2;3
16.10.2016;15:00;4;164;156;2;5;0;1
16.10.2016;15:00;6;3;0;0;1;1;1
16.10.2016;16:00;1;120;117;1;1;1;0
16.10.2016;16:00;2;139;137;1;0;0;1
16.10.2016;16:00;3;158;147;2;3;3;3
16.10.2016;16:00;4;179;170;3;3;2;1
16.10.2016;16:00;6;5;0;0;0;2;3
16.10.2016;17:00;1;135;133;0;1;1;0
16.10.2016;17:00;2;118;116;0;1;1;0
16.10.2016;17:00;3;186;175;3;3;2;3
16.10.2016;17:00;4;167;160;2;5;0;0
16.10.2016;17:00;6;3;0;0;0;1;2
16.10.2016;18:00;1;97;94;2;1;0;0
16.10.2016;18:00;2;114;113;0;1;0;0
16.10.2016;18:00;3;144;136;2;0;3;3
16.10.2016;18:00;4;185;179;2;1;2;1
16.10.2016;18:00;6;5;2;0;1;0;2
16.10.2016;19:00;1;83;79;3;0;1;0
16.10.2016;19:00;2;113;110;1;0;2;0
16.10.2016;19:00;3;160;151;3;0;3;3
16.10.2016;19:00;4;122;120;0;2;0;0
16.10.2016;19:00;6;3;0;0;0;1;2
16.10.2016;20:00;1;86;85;0;0;1;0
16.10.2016;20:00;2;84;78;1;1;4;0
16.10.2016;20:00;3;145;136;1;0;4;4
16.10.2016;20:00;4;108;102;0;3;2;1
16.10.2016;20:00;6;2;0;0;0;0;2
16.10.2016;21:00;1;83;81;1;0;1;0
16.10.2016;21:00;2;84;81;1;0;1;1
16.10.2016;21:00;3;122;115;1;2;2;2
16.10.2016;21:00;4;79;78;0;0;1;0
16.10.2016;21:00;6;4;0;0;1;2;1
16.10.2016;22:00;1;49;47;1;0;1;0
