Telledata: Rådata;;;;;Felt 1 og 3;Fra Festplassen;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 1 og 3;Fra Festplassen;;;
Tellepunkt: 1200703 - CHRISTIESGT;;;;;;;;
EV 16 Hp: 15 Km: 1509;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
15.06.2016;08:00;3;197;54;3;46;78;14
15.06.2016;09:00;1;517;447;25;28;13;4
15.06.2016;09:00;3;270;112;5;52;83;16
15.06.2016;10:00;1;466;409;29;19;5;1
15.06.2016;10:00;3;239;138;5;39;45;11
15.06.2016;11:00;1;439;377;33;18;10;1
15.06.2016;11:00;3;225;134;5;32;44;10
15.06.2016;12:00;1;466;411;20;22;8;3
15.06.2016;12:00;3;249;158;9;26;48;6
15.06.2016;13:00;1;461;405;25;21;8;1
15.06.2016;13:00;3;221;125;10;38;38;8
15.06.2016;14:00;1;482;421;25;24;10;1
15.06.2016;14:00;3;289;186;10;37;42;11
15.06.2016;15:00;1;497;438;21;21;12;3
15.06.2016;15:00;3;290;148;10;43;72;16
15.06.2016;16:00;1;541;470;18;30;17;4
15.06.2016;16:00;3;287;124;7;65;77;11
15.06.2016;17:00;1;557;506;14;16;16;2
15.06.2016;17:00;3;326;165;9;50;83;18
15.06.2016;18:00;1;464;426;13;15;7;2
15.06.2016;18:00;3;246;147;3;35;47;12
15.06.2016;19:00;1;429;407;5;8;8;1
15.06.2016;19:00;3;213;137;2;26;40;8
15.06.2016;20:00;1;382;355;7;7;12;1
15.06.2016;20:00;3;202;133;3;19;40;7
15.06.2016;21:00;1;392;363;7;9;10;3
15.06.2016;21:00;3;180;117;2;25;32;4
15.06.2016;22:00;1;284;265;3;8;6;2
15.06.2016;22:00;3;140;91;1;15;27;6
15.06.2016;23:00;1;309;297;2;4;6;0
15.06.2016;23:00;3;166;119;0;14;28;5
15.06.2016;24:00;1;221;211;2;3;4;1
15.06.2016;24:00;3;152;109;0;11;26;4
16.06.2016;01:00;1;143;131;3;3;3;2
16.06.2016;01:00;3;117;94;1;1;15;5
16.06.2016;02:00;1;61;61;0;0;0;0
16.06.2016;02:00;3;91;89;0;0;1;1
16.06.2016;03:00;1;38;37;0;1;0;0
16.06.2016;03:00;3;60;59;0;0;1;0
16.06.2016;04:00;1;31;31;0;0;0;0
16.06.2016;04:00;3;54;52;0;0;2;0
16.06.2016;05:00;1;25;25;0;0;0;0
16.06.2016;05:00;3;31;27;0;2;2;0
16.06.2016;06:00;1;42;27;7;7;0;1
16.06.2016;06:00;3;30;15;2;3;10;0
16.06.2016;07:00;1;223;178;9;16;15;5
16.06.2016;07:00;3;123;42;1;18;54;8
16.06.2016;08:00;1;410;339;28;25;11;6
16.06.2016;08:00;3;210;67;3;56;66;14
16.06.2016;09:00;1;492;422;25;31;8;5
16.06.2016;09:00;3;261;101;3;59;77;19
16.06.2016;10:00;1;427;366;28;24;4;2
16.06.2016;10:00;3;253;144;10;42;40;17
16.06.2016;11:00;1;498;427;30;29;9;2
16.06.2016;11:00;3;242;146;7;34;41;14
16.06.2016;12:00;1;499;429;35;20;9;4
16.06.2016;12:00;3;234;132;12;32;46;12
16.06.2016;13:00;1;499;435;32;20;9;2
16.06.2016;13:00;3;250;160;6;37;35;12
16.06.2016;14:00;1;492;438;24;19;9;2
16.06.2016;14:00;3;259;164;13;37;34;9
16.06.2016;15:00;1;501;432;27;29;9;2
16.06.2016;15:00;3;261;128;9;47;61;16
16.06.2016;16:00;1;540;468;17;31;19;3
16.06.2016;16:00;3;294;145;6;60;66;16
16.06.2016;17:00;1;539;476;14;28;16;2
16.06.2016;17:00;3;295;144;4;61;66;18
16.06.2016;18:00;1;484;449;11;10;10;2
16.06.2016;18:00;3;290;174;7;42;48;18
16.06.2016;19:00;1;510;483;6;10;9;1
16.06.2016;19:00;3;251;167;6;22;48;8
16.06.2016;20:00;1;432;408;4;10;8;1
16.06.2016;20:00;3;211;140;3;19;39;10
16.06.2016;21:00;1;377;357;5;4;9;2
16.06.2016;21:00;3;186;125;1;18;33;8
16.06.2016;22:00;1;288;268;7;6;5;2
16.06.2016;22:00;3;168;117;2;15;29;4
16.06.2016;23:00;1;305;292;2;4;6;1
16.06.2016;23:00;3;163;118;1;13;26;5
16.06.2016;24:00;1;285;274;3;3;4;1
16.06.2016;24:00;3;186;143;3;16;19;5
17.06.2016;01:00;1;179;167;1;3;5;2
17.06.2016;01:00;3;180;152;2;2;19;5
17.06.2016;02:00;1;84;82;1;1;0;0
17.06.2016;02:00;3;118;112;3;0;2;1
17.06.2016;03:00;1;68;67;0;0;1;0
17.06.2016;03:00;3;104;103;0;0;1;0
17.06.2016;04:00;1;48;48;0;0;0;0
17.06.2016;04:00;3;51;47;0;1;2;1
17.06.2016;05:00;1;32;31;1;0;0;0
17.06.2016;05:00;3;40;36;0;2;2;0
17.06.2016;06:00;1;33;24;4;4;0;1
17.06.2016;06:00;3;40;24;1;3;11;1
17.06.2016;07:00;1;234;178;18;20;13;4
17.06.2016;07:00;3;132;48;4;26;49;5
17.06.2016;08:00;1;405;313;30;33;22;6
17.06.2016;08:00;3;213;59;1;48;77;22
17.06.2016;09:00;1;507;425;29;37;14;2
17.06.2016;09:00;3;234;80;7;62;62;21
17.06.2016;10:00;1;472;402;26;27;11;4
17.06.2016;10:00;3;250;139;5;45;45;15
17.06.2016;11:00;1;424;356;25;29;11;3
17.06.2016;11:00;3;242;148;6;36;38;14
17.06.2016;12:00;1;475;417;29;17;10;2
17.06.2016;12:00;3;237;149;7;25;48;8
17.06.2016;13:00;1;488;417;40;19;7;4
17.06.2016;13:00;3;272;162;10;31;61;6
17.06.2016;14:00;1;486;425;24;25;7;3
17.06.2016;14:00;3;261;167;8;31;45;7
17.06.2016;15:00;1;550;483;25;22;13;5
17.06.2016;15:00;3;291;144;12;54;61;18
17.06.2016;16:00;1;539;465;25;24;20;3
17.06.2016;16:00;3;320;153;11;52;85;18
17.06.2016;17:00;1;513;462;17;14;15;2
17.06.2016;17:00;3;292;150;10;56;60;15
17.06.2016;18:00;1;504;456;22;15;7;1
17.06.2016;18:00;3;270;166;6;38;41;19
17.06.2016;19:00;1;446;416;9;13;7;1
17.06.2016;19:00;3;246;164;9;24;38;9
17.06.2016;20:00;1;406;381;5;10;9;1
17.06.2016;20:00;3;207;136;4;16;42;9
17.06.2016;21:00;1;340;319;2;5;10;2
17.06.2016;21:00;3;181;119;3;19;33;6
17.06.2016;22:00;1;255;233;5;10;5;2
17.06.2016;22:00;3;164;112;3;20;25;4
17.06.2016;23:00;1;280;261;4;7;6;2
17.06.2016;23:00;3;161;118;2;8;27;6
17.06.2016;24:00;1;339;323;5;5;5;1
17.06.2016;24:00;3;203;158;2;14;23;5
18.06.2016;01:00;1;308;297;3;4;2;2
18.06.2016;01:00;3;258;222;5;12;14;5
18.06.2016;02:00;1;228;226;0;1;1;0
18.06.2016;02:00;3;199;179;4;5;9;2
18.06.2016;03:00;1;193;186;0;5;1;1
18.06.2016;03:00;3;187;166;0;7;13;1
18.06.2016;04:00;1;105;105;0;0;0;0
18.06.2016;04:00;3;154;146;0;3;4;1
18.06.2016;05:00;1;82;80;1;0;1;0
18.06.2016;05:00;3;80;73;1;0;6;0
18.06.2016;06:00;1;36;31;3;1;1;0
18.06.2016;06:00;3;34;27;1;1;5;0
18.06.2016;07:00;1;37;27;2;4;3;1
18.06.2016;07:00;3;59;30;1;5;19;4
18.06.2016;08:00;1;123;99;7;8;7;2
18.06.2016;08:00;3;81;39;1;15;21;4
18.06.2016;09:00;1;126;105;4;11;4;2
18.06.2016;09:00;3;92;41;1;14;29;6
18.06.2016;10:00;1;190;169;5;8;6;2
18.06.2016;10:00;3;103;48;2;18;30;5
18.06.2016;11:00;1;316;294;4;9;7;2
18.06.2016;11:00;3;159;102;1;13;37;5
18.06.2016;12:00;1;367;342;10;11;2;2
18.06.2016;12:00;3;183;113;5;23;34;8
18.06.2016;13:00;1;448;425;4;12;6;1
18.06.2016;13:00;3;202;137;1;23;32;8
18.06.2016;14:00;1;469;449;12;2;4;2
18.06.2016;14:00;3;213;143;2;26;32;8
18.06.2016;15:00;1;469;446;11;5;6;0
18.06.2016;15:00;3;249;161;9;20;49;10
18.06.2016;16:00;1;446;423;10;4;5;3
18.06.2016;16:00;3;223;142;10;23;39;8
18.06.2016;17:00;1;436;413;6;12;3;0
18.06.2016;17:00;3;231;161;6;18;38;8
18.06.2016;18:00;1;412;393;6;8;2;2
18.06.2016;18:00;3;223;155;1;20;38;9
18.06.2016;19:00;1;389;367;5;11;4;1
18.06.2016;19:00;3;198;141;3;15;31;8
18.06.2016;20:00;1;343;325;5;7;5;1
18.06.2016;20:00;3;200;146;3;22;23;6
18.06.2016;21:00;1;292;281;4;2;3;1
18.06.2016;21:00;3;157;115;2;9;26;5
18.06.2016;22:00;1;285;274;2;5;3;1
18.06.2016;22:00;3;169;129;3;11;22;4
18.06.2016;23:00;1;244;233;2;4;2;1
18.06.2016;23:00;3;158;120;2;11;19;6
18.06.2016;24:00;1;307;299;2;4;1;1
18.06.2016;24:00;3;234;195;3;15;16;5
19.06.2016;01:00;1;376;364;4;3;3;2
19.06.2016;01:00;3;287;249;5;8;20;4
19.06.2016;02:00;1;251;243;1;4;3;0
19.06.2016;02:00;3;258;240;3;4;8;2
19.06.2016;03:00;1;244;233;0;7;2;1
19.06.2016;03:00;3;180;150;3;8;17;2
19.06.2016;04:00;1;143;140;0;1;1;1
19.06.2016;04:00;3;126;120;0;3;3;0
19.06.2016;05:00;1;113;113;0;0;0;0
19.06.2016;05:00;3;114;110;0;0;4;0
19.06.2016;06:00;1;35;33;2;0;0;0
19.06.2016;06:00;3;61;53;1;0;7;0
19.06.2016;07:00;1;33;32;0;0;1;0
19.06.2016;07:00;3;51;34;0;2;14;1
19.06.2016;08:00;1;47;43;0;2;2;0
19.06.2016;08:00;3;52;34;0;3;12;3
19.06.2016;09:00;1;50;44;1;3;2;0
19.06.2016;09:00;3;61;25;2;7;23;4
19.06.2016;10:00;1;112;101;4;2;4;1
19.06.2016;10:00;3;83;39;2;14;25;3
19.06.2016;11:00;1;197;187;3;4;3;0
19.06.2016;11:00;3;85;49;2;9;21;4
19.06.2016;12:00;1;261;247;5;4;4;1
19.06.2016;12:00;3;144;92;6;14;28;4
19.06.2016;13:00;1;325;315;5;5;0;0
19.06.2016;13:00;3;153;103;7;16;21;5
19.06.2016;14:00;1;349;325;4;11;8;1
19.06.2016;14:00;3;162;115;6;12;26;3
19.06.2016;15:00;1;391;377;4;3;5;1
19.06.2016;15:00;3;191;141;1;15;30;4
19.06.2016;16:00;1;415;402;3;6;2;0
19.06.2016;16:00;3;194;131;3;21;34;5
19.06.2016;17:00;1;356;339;3;7;6;1
19.06.2016;17:00;3;186;133;8;15;25;5
19.06.2016;18:00;1;358;342;5;6;3;2
19.06.2016;18:00;3;195;140;5;15;30;4
19.06.2016;19:00;1;360;352;1;3;3;1
19.06.2016;19:00;3;173;124;2;11;32;4
19.06.2016;20:00;1;346;330;5;5;5;1
19.06.2016;20:00;3;178;127;6;16;24;4
19.06.2016;21:00;1;363;351;3;5;2;2
19.06.2016;21:00;3;181;136;2;11;29;3
19.06.2016;22:00;1;229;221;1;3;3;1
19.06.2016;22:00;3;131;95;0;5;27;4
19.06.2016;23:00;1;169;163;1;2;2;1
19.06.2016;23:00;3;97;68;1;2;23;3
19.06.2016;24:00;1;167;156;3;2;5;1
19.06.2016;24:00;3;90;63;0;3;20;4
20.06.2016;01:00;1;76;69;0;2;4;1
20.06.2016;01:00;3;60;49;1;0;8;2
20.06.2016;02:00;1;37;37;0;0;0;0
20.06.2016;02:00;3;32;31;0;0;1;0
20.06.2016;03:00;1;23;23;0;0;0;0
20.06.2016;03:00;3;12;12;0;0;0;0
20.06.2016;04:00;1;17;16;0;1;0;0
20.06.2016;04:00;3;17;14;0;1;2;0
20.06.2016;05:00;1;15;14;0;1;0;0
20.06.2016;05:00;3;20;15;0;0;5;0
20.06.2016;06:00;1;39;24;7;6;1;1
20.06.2016;06:00;3;42;26;0;5;8;3
20.06.2016;07:00;1;227;178;8;19;18;4
20.06.2016;07:00;3;129;48;0;22;52;7
20.06.2016;08:00;1;430;349;25;36;12;7
20.06.2016;08:00;3;206;57;7;60;65;16
20.06.2016;09:00;1;460;395;20;32;8;5
20.06.2016;09:00;3;231;81;5;56;72;17
20.06.2016;10:00;1;420;360;27;24;5;3
20.06.2016;10:00;3;213;101;6;38;59;7
20.06.2016;11:00;1;435;372;23;27;8;3
20.06.2016;11:00;3;222;121;15;24;47;14
20.06.2016;12:00;1;465;411;20;29;2;2
20.06.2016;12:00;3;246;148;15;25;43;14
20.06.2016;13:00;1;463;410;33;13;5;2
20.06.2016;13:00;3;239;136;11;31;45;14
20.06.2016;14:00;1;462;402;23;27;7;2
20.06.2016;14:00;3;232;130;7;29;47;19
20.06.2016;15:00;1;483;434;18;20;5;5
20.06.2016;15:00;3;274;131;5;56;70;9
20.06.2016;16:00;1;549;481;16;26;19;6
20.06.2016;16:00;3;289;136;5;61;69;16
20.06.2016;17:00;1;503;440;15;19;22;6
20.06.2016;17:00;3;277;136;4;47;80;10
20.06.2016;18:00;1;449;411;8;15;12;3
20.06.2016;18:00;3;235;126;5;41;48;13
20.06.2016;19:00;1;374;340;10;13;11;0
20.06.2016;19:00;3;201;119;2;27;40;11
20.06.2016;20:00;1;329;309;4;9;6;1
20.06.2016;20:00;3;189;114;1;23;41;10
20.06.2016;21:00;1;284;265;2;7;8;2
20.06.2016;21:00;3;142;84;0;22;30;6
20.06.2016;22:00;1;223;209;1;6;6;1
20.06.2016;22:00;3;121;77;1;11;26;6
20.06.2016;23:00;1;228;210;5;5;6;2
20.06.2016;23:00;3;112;69;2;8;26;7
20.06.2016;24:00;1;186;178;2;3;3;0
20.06.2016;24:00;3;111;67;2;13;23;6
21.06.2016;01:00;1;93;84;1;3;2;3
21.06.2016;01:00;3;71;38;0;10;19;4
21.06.2016;02:00;1;53;52;0;1;0;0
21.06.2016;02:00;3;48;40;0;0;6;2
21.06.2016;03:00;1;23;23;0;0;0;0
21.06.2016;03:00;3;22;22;0;0;0;0
21.06.2016;04:00;1;17;17;0;0;0;0
21.06.2016;04:00;3;15;11;1;1;2;0
21.06.2016;05:00;1;25;22;2;1;0;0
21.06.2016;05:00;3;24;16;2;3;3;0
21.06.2016;06:00;1;45;30;8;5;1;1
21.06.2016;06:00;3;34;17;1;3;10;3
21.06.2016;07:00;1;219;167;9;23;13;6
21.06.2016;07:00;3;133;50;1;29;45;7
21.06.2016;08:00;1;419;337;27;41;8;5
21.06.2016;08:00;3;204;65;3;53;64;18
21.06.2016;09:00;1;494;417;20;44;10;2
21.06.2016;09:00;3;260;90;7;63;81;18
21.06.2016;10:00;1;428;356;40;21;8;3
21.06.2016;10:00;3;252;125;10;49;56;11
21.06.2016;11:00;1;465;405;26;20;11;3
21.06.2016;11:00;3;234;135;7;29;50;13
21.06.2016;12:00;1;475;407;37;19;8;3
21.06.2016;12:00;3;232;136;9;23;54;9
21.06.2016;13:00;1;462;394;26;28;10;1
21.06.2016;13:00;3;234;124;13;33;51;11
21.06.2016;14:00;1;479;430;13;25;8;2
21.06.2016;14:00;3;261;145;13;41;48;12
21.06.2016;15:00;1;495;447;21;13;11;1
21.06.2016;15:00;3;256;112;8;53;68;15
21.06.2016;16:00;1;502;434;23;18;22;3
21.06.2016;16:00;3;265;114;0;63;77;10
21.06.2016;17:00;1;514;454;11;23;18;3
21.06.2016;17:00;3;254;104;4;50;76;19
21.06.2016;18:00;1;459;424;7;12;11;5
21.06.2016;18:00;3;231;128;2;46;41;13
21.06.2016;19:00;1;405;372;7;13;9;3
21.06.2016;19:00;3;209;132;3;22;43;9
21.06.2016;20:00;1;359;338;6;6;7;1
21.06.2016;20:00;3;196;122;1;20;43;10
21.06.2016;21:00;1;362;338;6;6;11;1
21.06.2016;21:00;3;186;127;2;19;31;7
21.06.2016;22:00;1;229;211;4;6;7;1
21.06.2016;22:00;3;133;83;2;17;26;5
21.06.2016;23:00;1;424;396;4;11;6;6
21.06.2016;23:00;3;175;130;4;15;21;5
21.06.2016;24:00;1;361;343;5;6;3;3
21.06.2016;24:00;3;175;130;2;12;24;7
22.06.2016;01:00;1;230;208;7;5;5;4
22.06.2016;01:00;3;101;71;0;11;13;6
22.06.2016;02:00;1;89;84;4;1;0;0
22.06.2016;02:00;3;71;67;1;0;0;3
22.06.2016;03:00;1;66;62;2;1;0;1
22.06.2016;03:00;3;52;47;2;0;2;1
22.06.2016;04:00;1;37;34;1;1;0;1
22.06.2016;04:00;3;34;29;1;1;3;0
22.06.2016;05:00;1;22;19;0;2;0;1
22.06.2016;05:00;3;32;26;0;2;4;0
22.06.2016;06:00;1;36;25;3;5;2;1
22.06.2016;06:00;3;28;10;2;3;11;2
22.06.2016;07:00;1;224;177;7;22;15;3
22.06.2016;07:00;3;136;59;1;24;46;6
22.06.2016;08:00;1;420;340;29;28;16;7
22.06.2016;08:00;3;222;63;0;63;76;20
22.06.2016;09:00;1;439;363;23;31;18;4
22.06.2016;09:00;3;243;94;4;44;83;18
22.06.2016;10:00;1;433;370;30;20;13;0
22.06.2016;10:00;3;234;125;7;37;58;7
22.06.2016;11:00;1;462;397;31;24;10;0
22.06.2016;11:00;3;223;123;10;29;47;14
22.06.2016;12:00;1;463;406;30;17;9;1
22.06.2016;12:00;3;243;149;11;19;53;10
22.06.2016;13:00;1;461;401;28;20;9;0
22.06.2016;13:00;3;221;128;12;30;37;14
22.06.2016;14:00;1;466;414;20;26;5;1
22.06.2016;14:00;3;254;148;10;41;44;7
22.06.2016;15:00;1;525;465;20;24;11;3
22.06.2016;15:00;3;283;142;10;54;54;22
22.06.2016;16:00;1;561;503;16;19;18;3
22.06.2016;16:00;3;308;138;14;69;71;14
22.06.2016;17:00;1;549;503;9;17;15;5
22.06.2016;17:00;3;293;148;6;54;61;20
22.06.2016;18:00;1;513;473;13;17;6;2
22.06.2016;18:00;3;277;171;8;43;37;16
22.06.2016;19:00;1;462;431;5;15;10;1
22.06.2016;19:00;3;250;181;1;23;33;11
22.06.2016;20:00;1;412;391;7;4;8;2
22.06.2016;20:00;3;200;126;6;21;39;8
22.06.2016;21:00;1;365;347;2;8;6;2
22.06.2016;21:00;3;188;123;7;23;30;5
22.06.2016;22:00;1;245;229;3;4;8;1
22.06.2016;22:00;3;137;86;3;14;28;6
22.06.2016;23:00;1;246;228;1;7;8;2
22.06.2016;23:00;3;142;93;4;18;20;7
22.06.2016;24:00;1;229;215;0;6;6;1
22.06.2016;24:00;3;148;109;3;13;19;4
23.06.2016;01:00;1;118;105;1;6;4;2
23.06.2016;01:00;3;104;81;0;9;9;5
23.06.2016;02:00;1;81;80;0;0;1;0
23.06.2016;02:00;3;81;74;1;0;3;3
23.06.2016;03:00;1;93;88;1;2;0;2
23.06.2016;03:00;3;65;61;1;0;2;1
23.06.2016;04:00;1;42;40;1;0;0;1
23.06.2016;04:00;3;59;57;0;0;2;0
23.06.2016;05:00;1;20;15;2;3;0;0
23.06.2016;05:00;3;44;41;1;0;2;0
23.06.2016;06:00;1;41;30;4;5;1;1
23.06.2016;06:00;3;42;26;3;4;7;2
23.06.2016;07:00;1;192;143;9;19;16;5
23.06.2016;07:00;3;123;46;4;30;37;6
23.06.2016;08:00;1;394;327;24;29;13;1
23.06.2016;08:00;3;212;53;7;64;64;21
23.06.2016;09:00;1;456;391;18;34;10;3
23.06.2016;09:00;3;255;90;4;64;74;23
23.06.2016;10:00;1;444;369;36;29;7;2
23.06.2016;10:00;3;262;139;17;46;50;9
23.06.2016;11:00;1;449;390;21;29;5;3
23.06.2016;11:00;3;241;135;7;38;50;9
23.06.2016;12:00;1;468;400;30;26;9;3
23.06.2016;12:00;3;240;137;14;28;49;10
23.06.2016;13:00;1;455;396;27;21;5;3
23.06.2016;13:00;3;240;129;11;35;52;11
23.06.2016;14:00;1;482;422;30;21;7;1
23.06.2016;14:00;3;268;168;8;32;48;10
23.06.2016;15:00;1;511;461;21;17;11;1
23.06.2016;15:00;3;271;127;13;34;80;17
23.06.2016;16:00;1;505;443;11;31;16;2
23.06.2016;16:00;3;317;176;4;52;70;14
23.06.2016;17:00;1;512;449;20;17;19;4
23.06.2016;17:00;3;271;122;7;49;73;20
23.06.2016;18:00;1;462;416;14;18;9;3
23.06.2016;18:00;3;243;127;8;44;48;16
23.06.2016;19:00;1;376;355;4;9;6;2
23.06.2016;19:00;3;208;121;6;31;39;11
23.06.2016;20:00;1;313;294;0;13;4;2
23.06.2016;20:00;3;170;103;2;15;42;8
23.06.2016;21:00;1;312;293;4;4;8;3
23.06.2016;21:00;3;169;106;7;18;31;7
23.06.2016;22:00;1;260;243;5;6;4;1
23.06.2016;22:00;3;156;103;1;15;32;5
23.06.2016;23:00;1;272;261;0;4;4;3
23.06.2016;23:00;3;154;103;3;18;21;8
23.06.2016;24:00;1;183;171;4;1;7;0
23.06.2016;24:00;3;109;75;1;13;15;5
24.06.2016;01:00;1;128;119;3;3;2;1
24.06.2016;01:00;3;115;87;1;6;14;5
24.06.2016;02:00;1;67;66;1;0;0;0
24.06.2016;02:00;3;66;62;0;0;3;1
24.06.2016;03:00;1;48;48;0;0;0;0
24.06.2016;03:00;3;70;64;2;1;1;2
24.06.2016;04:00;1;32;32;0;0;0;0
24.06.2016;04:00;3;43;41;0;0;2;0
24.06.2016;05:00;1;14;14;0;0;0;0
24.06.2016;05:00;3;41;35;0;2;4;0
24.06.2016;06:00;1;46;33;5;6;1;1
24.06.2016;06:00;3;30;17;1;2;6;4
24.06.2016;07:00;1;208;156;10;23;16;3
24.06.2016;07:00;3;120;38;1;30;45;6
24.06.2016;08:00;1;411;332;24;37;14;3
24.06.2016;08:00;3;212;65;6;51;74;15
24.06.2016;09:00;1;460;383;29;34;8;4
24.06.2016;09:00;3;246;80;12;68;67;15
24.06.2016;10:00;1;419;357;29;22;5;4
24.06.2016;10:00;3;224;107;11;45;48;13
24.06.2016;11:00;1;453;396;25;18;6;5
24.06.2016;11:00;3;260;155;10;37;46;12
24.06.2016;12:00;1;475;412;24;26;7;1
24.06.2016;12:00;3;233;144;5;22;48;13
24.06.2016;13:00;1;493;438;32;16;5;2
24.06.2016;13:00;3;251;143;10;35;48;13
24.06.2016;14:00;1;499;438;26;22;8;2
24.06.2016;14:00;3;254;151;14;37;38;12
24.06.2016;15:00;1;475;435;11;13;10;4
24.06.2016;15:00;3;269;139;7;40;59;19
24.06.2016;16:00;1;537;491;12;17;11;3
24.06.2016;16:00;3;328;190;7;60;57;12
24.06.2016;17:00;1;501;435;23;22;18;0
24.06.2016;17:00;3;282;145;9;44;62;19
24.06.2016;18:00;1;488;442;12;19;11;3
24.06.2016;18:00;3;323;205;8;39;49;20
24.06.2016;19:00;1;510;483;8;11;5;2
24.06.2016;19:00;3;290;207;8;26;40;9
24.06.2016;20:00;1;441;418;4;10;8;0
24.06.2016;20:00;3;257;176;9;21;39;12
24.06.2016;21:00;1;311;294;1;4;9;2
24.06.2016;21:00;3;174;113;3;24;27;7
24.06.2016;22:00;1;228;211;2;5;8;2
24.06.2016;22:00;3;148;98;3;15;27;4
24.06.2016;23:00;1;270;256;2;7;4;1
24.06.2016;23:00;3;199;144;8;20;19;8
24.06.2016;24:00;1;335;319;4;6;5;1
24.06.2016;24:00;3;254;210;5;13;20;5
25.06.2016;01:00;1;295;277;4;4;8;1
25.06.2016;01:00;3;247;213;6;8;15;5
25.06.2016;02:00;1;187;184;0;1;1;0
25.06.2016;02:00;3;186;169;2;4;7;3
25.06.2016;03:00;1;163;153;2;4;3;0
25.06.2016;03:00;3;179;155;3;5;11;5
25.06.2016;04:00;1;98;97;1;0;0;0
25.06.2016;04:00;3;123;111;5;1;5;1
25.06.2016;05:00;1;45;43;2;0;0;0
25.06.2016;05:00;3;62;54;1;1;6;0
25.06.2016;06:00;1;32;26;3;2;1;0
25.06.2016;06:00;3;26;17;0;4;5;0
25.06.2016;07:00;1;41;34;3;2;2;0
25.06.2016;07:00;3;35;18;0;3;12;2
25.06.2016;08:00;1;81;64;2;8;5;2
25.06.2016;08:00;3;70;29;4;11;22;4
25.06.2016;09:00;1;110;90;4;6;7;3
25.06.2016;09:00;3;94;38;3;13;34;6
25.06.2016;10:00;1;139;120;3;8;6;2
25.06.2016;10:00;3;102;51;4;13;29;5
25.06.2016;11:00;1;38;21;1;7;7;2
25.06.2016;11:00;3;81;21;2;16;36;6
25.06.2016;12:00;1;29;8;2;8;9;2
25.06.2016;12:00;3;83;17;2;20;36;8
25.06.2016;13:00;1;28;11;0;6;8;3
25.06.2016;13:00;3;67;12;1;16;31;7
25.06.2016;14:00;1;32;11;3;8;7;3
25.06.2016;14:00;3;81;23;1;19;29;8
25.06.2016;15:00;1;300;276;4;10;7;2
25.06.2016;15:00;3;173;106;1;23;35;8
25.06.2016;16:00;1;306;276;7;12;9;2
25.06.2016;16:00;3;164;93;2;24;36;9
25.06.2016;17:00;1;351;324;9;12;3;2
25.06.2016;17:00;3;166;97;2;20;39;8
25.06.2016;18:00;1;375;351;10;7;4;1
25.06.2016;18:00;3;179;109;5;20;34;11
25.06.2016;19:00;1;368;342;7;6;11;2
25.06.2016;19:00;3;204;149;3;11;34;7
25.06.2016;20:00;1;281;266;2;8;4;1
25.06.2016;20:00;3;153;108;3;12;24;5
25.06.2016;21:00;1;237;222;3;6;4;2
25.06.2016;21:00;3;158;115;2;12;24;5
25.06.2016;22:00;1;195;184;2;3;3;2
25.06.2016;22:00;3;138;95;0;15;21;7
25.06.2016;23:00;1;215;204;2;5;4;0
25.06.2016;23:00;3;141;105;1;9;21;5
25.06.2016;24:00;1;255;243;4;5;3;0
25.06.2016;24:00;3;167;129;3;10;21;4
26.06.2016;01:00;1;302;295;1;3;2;1
26.06.2016;01:00;3;268;234;4;7;19;4
26.06.2016;02:00;1;202;194;3;3;2;0
26.06.2016;02:00;3;205;183;3;5;12;2
26.06.2016;03:00;1;223;214;0;6;2;1
26.06.2016;03:00;3;179;157;1;5;13;3
26.06.2016;04:00;1;155;154;0;1;0;0
26.06.2016;04:00;3;137;128;0;2;5;2
26.06.2016;05:00;1;95;95;0;0;0;0
26.06.2016;05:00;3;103;94;0;2;7;0
26.06.2016;06:00;1;47;41;4;0;1;1
26.06.2016;06:00;3;48;44;1;0;3;0
26.06.2016;07:00;1;39;37;1;1;0;0
26.06.2016;07:00;3;41;25;1;4;10;1
26.06.2016;08:00;1;55;46;3;2;4;0
26.06.2016;08:00;3;50;28;1;4;14;3
26.06.2016;09:00;1;80;74;1;3;1;1
26.06.2016;09:00;3;90;43;2;14;28;3
26.06.2016;10:00;1;117;100;4;5;7;1
26.06.2016;10:00;3;83;36;2;13;29;3
26.06.2016;11:00;1;148;136;2;5;4;1
26.06.2016;11:00;3;104;60;8;6;26;4
26.06.2016;12:00;1;207;192;3;8;3;1
26.06.2016;12:00;3;148;85;8;15;36;4
26.06.2016;13:00;1;325;315;3;5;2;0
26.06.2016;13:00;3;154;94;8;18;29;5
26.06.2016;14:00;1;339;312;10;9;6;2
26.06.2016;14:00;3;166;117;3;17;24;4
26.06.2016;15:00;1;395;365;6;14;9;1
26.06.2016;15:00;3;190;133;4;16;32;5
26.06.2016;16:00;1;383;359;8;10;5;1
26.06.2016;16:00;3;201;134;8;18;36;5
26.06.2016;17:00;1;333;319;3;6;4;1
26.06.2016;17:00;3;197;140;4;23;27;3
26.06.2016;18:00;1;355;326;10;9;9;1
26.06.2016;18:00;3;170;120;5;12;29;4
26.06.2016;19:00;1;304;291;4;4;4;1
26.06.2016;19:00;3;186;136;3;17;26;4
